Genotype	HN Cob Width	HN Cob Weight	HN Cob Length	HN 20 Kernel Weight	LN Cob Width 2019	LN Cob Weight	LN Cob Length	LN 20 Kernel Weight
NC306		9.9	13.63333333	5.3	19.15	1.3	12.46666667	5.4
NC306		9.9	13.63333333	5.3	20.7	1.3	12.46666667	5.4
NC306		9.9	13.63333333	5.3	20.7	5.55	12.46666667	5.4
NC306		9.9	13.63333333	5.3	19.15	5.55	12.46666667	5.4
NC306		9.9	13.18333333	5.5	19.15	5.55	12.96666667	5.4
NC306		9.9	13.18333333	5.5	20.7	1.3	12.96666667	5.4
NC306		9.9	13.18333333	5.5	20.7	5.55	12.96666667	5.4
NC306		9.9	13.18333333	5.5	19.15	1.3	12.96666667	5.4
NC306		9.9	13.18333333	5.5	19.15	1.3	12.46666667	5.4
NC306		9.9	13.18333333	5.5	20.7	1.3	12.46666667	5.4
NC306		9.9	13.18333333	5.5	20.7	5.55	12.46666667	5.4
NC306		9.9	13.18333333	5.5	19.15	5.55	12.46666667	5.4
NC306	20.3	9.9	13.63333333	5.3	19.15	5.55	12.96666667	5.4
NC306	20.3	9.9	13.63333333	5.3	20.7	1.3	12.96666667	5.4
NC306	20.3	9.9	13.63333333	5.3	20.7	5.55	12.96666667	5.4
NC306	20.3	9.9	13.63333333	5.3	19.15	1.3	12.96666667	5.4
NC306	20.3	9.9	13.63333333	5.3	19.15	1.3	12.46666667	5.4
NC306	20.3	9.9	13.63333333	5.3	20.7	1.3	12.46666667	5.4
NC306	20.3	9.9	13.63333333	5.3	20.7	5.55	12.46666667	5.4
NC306	20.3	9.9	13.63333333	5.3	19.15	5.55	12.46666667	5.4
NC306		9.9	13.18333333	5.3	19.15	5.55	12.96666667	5.4
NC306		9.9	13.18333333	5.3	20.7	1.3	12.96666667	5.4
NC306		9.9	13.18333333	5.3	20.7	5.55	12.96666667	5.4
NC306		9.9	13.18333333	5.3	19.15	1.3	12.96666667	5.4
NC306		9.9	13.18333333	5.3	19.15	1.3	12.46666667	5.4
NC306		9.9	13.18333333	5.3	20.7	1.3	12.46666667	5.4
NC306		9.9	13.18333333	5.3	20.7	5.55	12.46666667	5.4
NC306		9.9	13.18333333	5.3	19.15	5.55	12.46666667	5.4
NC306	20.3	9.9	13.18333333	5.3	19.15	5.55	12.96666667	5.4
NC306	20.3	9.9	13.18333333	5.3	20.7	1.3	12.96666667	5.4
NC306	20.3	9.9	13.18333333	5.3	20.7	5.55	12.96666667	5.4
NC306	20.3	9.9	13.18333333	5.3	19.15	1.3	12.96666667	5.4
NC306	20.3	9.9	13.18333333	5.3	19.15	1.3	12.46666667	5.4
NC306	20.3	9.9	13.18333333	5.3	20.7	1.3	12.46666667	5.4
NC306	20.3	9.9	13.18333333	5.3	20.7	5.55	12.46666667	5.4
NC306	20.3	9.9	13.18333333	5.3	19.15	5.55	12.46666667	5.4
NC308	23	12.9	13.24285714	6.1		9.625	12.61666667	6
NC308	23	12.9	13.24285714	6.1	22.15	9.625	13.68333333	5.4
NC308	23	12.9	13.24285714	6.1		9.625	12.61666667	5.4
NC308	23	12.9	13.24285714	6.1	22.15	9.625	12.61666667	5.4
NC308	23	12.9	13.24285714	6.1		9.625	13.68333333	6
NC308	23	12.9	13.24285714	6.1	22.15	9.625	13.68333333	6
NC308	23	12.9	13.24285714	6.1	22.15	9.625	12.61666667	6
NC308	23	12.9	13.24285714	6.1		9.625	13.68333333	5.4
NC308	22.46666667	7.633333333	12.35	6.1		9.625	12.61666667	6
NC308	22.46666667	7.633333333	12.35	6.1	22.15	9.625	13.68333333	5.4
NC308	22.46666667	7.633333333	12.35	6.1		9.625	12.61666667	5.4
NC308	22.46666667	7.633333333	12.35	6.1	22.15	9.625	12.61666667	5.4
NC308	22.46666667	7.633333333	12.35	6.1		9.625	13.68333333	6
NC308	22.46666667	7.633333333	12.35	6.1	22.15	9.625	13.68333333	6
NC308	22.46666667	7.633333333	12.35	6.1	22.15	9.625	12.61666667	6
NC308	22.46666667	7.633333333	12.35	6.1		9.625	13.68333333	5.4
NC308	22.46666667	7.633333333	12.35	5.4		9.625	12.61666667	6
NC308	22.46666667	7.633333333	12.35	5.4	22.15	9.625	13.68333333	5.4
NC308	22.46666667	7.633333333	12.35	5.4		9.625	12.61666667	5.4
NC308	22.46666667	7.633333333	12.35	5.4	22.15	9.625	12.61666667	5.4
NC308	22.46666667	7.633333333	12.35	5.4		9.625	13.68333333	6
NC308	22.46666667	7.633333333	12.35	5.4	22.15	9.625	13.68333333	6
NC308	22.46666667	7.633333333	12.35	5.4	22.15	9.625	12.61666667	6
NC308	22.46666667	7.633333333	12.35	5.4		9.625	13.68333333	5.4
NC308	22.46666667	12.9	12.35	5.4		9.625	12.61666667	6
NC308	22.46666667	12.9	12.35	5.4	22.15	9.625	13.68333333	5.4
NC308	22.46666667	12.9	12.35	5.4		9.625	12.61666667	5.4
NC308	22.46666667	12.9	12.35	5.4	22.15	9.625	12.61666667	5.4
NC308	22.46666667	12.9	12.35	5.4		9.625	13.68333333	6
NC308	22.46666667	12.9	12.35	5.4	22.15	9.625	13.68333333	6
NC308	22.46666667	12.9	12.35	5.4	22.15	9.625	12.61666667	6
NC308	22.46666667	12.9	12.35	5.4		9.625	13.68333333	5.4
NC308	22.46666667	12.9	12.35	6.1		9.625	12.61666667	6
NC308	22.46666667	12.9	12.35	6.1	22.15	9.625	13.68333333	5.4
NC308	22.46666667	12.9	12.35	6.1		9.625	12.61666667	5.4
NC308	22.46666667	12.9	12.35	6.1	22.15	9.625	12.61666667	5.4
NC308	22.46666667	12.9	12.35	6.1		9.625	13.68333333	6
NC308	22.46666667	12.9	12.35	6.1	22.15	9.625	13.68333333	6
NC308	22.46666667	12.9	12.35	6.1	22.15	9.625	12.61666667	6
NC308	22.46666667	12.9	12.35	6.1		9.625	13.68333333	5.4
NC308	23	7.633333333	12.35	5.4		9.625	12.61666667	6
NC308	23	7.633333333	12.35	5.4	22.15	9.625	13.68333333	5.4
NC308	23	7.633333333	12.35	5.4		9.625	12.61666667	5.4
NC308	23	7.633333333	12.35	5.4	22.15	9.625	12.61666667	5.4
NC308	23	7.633333333	12.35	5.4		9.625	13.68333333	6
NC308	23	7.633333333	12.35	5.4	22.15	9.625	13.68333333	6
NC308	23	7.633333333	12.35	5.4	22.15	9.625	12.61666667	6
NC308	23	7.633333333	12.35	5.4		9.625	13.68333333	5.4
NC308	23	7.633333333	12.35	6.1		9.625	12.61666667	6
NC308	23	7.633333333	12.35	6.1	22.15	9.625	13.68333333	5.4
NC308	23	7.633333333	12.35	6.1		9.625	12.61666667	5.4
NC308	23	7.633333333	12.35	6.1	22.15	9.625	12.61666667	5.4
NC308	23	7.633333333	12.35	6.1		9.625	13.68333333	6
NC308	23	7.633333333	12.35	6.1	22.15	9.625	13.68333333	6
NC308	23	7.633333333	12.35	6.1	22.15	9.625	12.61666667	6
NC308	23	7.633333333	12.35	6.1		9.625	13.68333333	5.4
NC308	23	7.633333333	13.24285714	6.1		9.625	12.61666667	6
NC308	23	7.633333333	13.24285714	6.1	22.15	9.625	13.68333333	5.4
NC308	23	7.633333333	13.24285714	6.1		9.625	12.61666667	5.4
NC308	23	7.633333333	13.24285714	6.1	22.15	9.625	12.61666667	5.4
NC308	23	7.633333333	13.24285714	6.1		9.625	13.68333333	6
NC308	23	7.633333333	13.24285714	6.1	22.15	9.625	13.68333333	6
NC308	23	7.633333333	13.24285714	6.1	22.15	9.625	12.61666667	6
NC308	23	7.633333333	13.24285714	6.1		9.625	13.68333333	5.4
NC308	23	12.9	12.35	5.4		9.625	12.61666667	6
NC308	23	12.9	12.35	5.4	22.15	9.625	13.68333333	5.4
NC308	23	12.9	12.35	5.4		9.625	12.61666667	5.4
NC308	23	12.9	12.35	5.4	22.15	9.625	12.61666667	5.4
NC308	23	12.9	12.35	5.4		9.625	13.68333333	6
NC308	23	12.9	12.35	5.4	22.15	9.625	13.68333333	6
NC308	23	12.9	12.35	5.4	22.15	9.625	12.61666667	6
NC308	23	12.9	12.35	5.4		9.625	13.68333333	5.4
NC308	22.46666667	12.9	13.24285714	5.4		9.625	12.61666667	6
NC308	22.46666667	12.9	13.24285714	5.4	22.15	9.625	13.68333333	5.4
NC308	22.46666667	12.9	13.24285714	5.4		9.625	12.61666667	5.4
NC308	22.46666667	12.9	13.24285714	5.4	22.15	9.625	12.61666667	5.4
NC308	22.46666667	12.9	13.24285714	5.4		9.625	13.68333333	6
NC308	22.46666667	12.9	13.24285714	5.4	22.15	9.625	13.68333333	6
NC308	22.46666667	12.9	13.24285714	5.4	22.15	9.625	12.61666667	6
NC308	22.46666667	12.9	13.24285714	5.4		9.625	13.68333333	5.4
NC308	23	12.9	12.35	6.1		9.625	12.61666667	6
NC308	23	12.9	12.35	6.1	22.15	9.625	13.68333333	5.4
NC308	23	12.9	12.35	6.1		9.625	12.61666667	5.4
NC308	23	12.9	12.35	6.1	22.15	9.625	12.61666667	5.4
NC308	23	12.9	12.35	6.1		9.625	13.68333333	6
NC308	23	12.9	12.35	6.1	22.15	9.625	13.68333333	6
NC308	23	12.9	12.35	6.1	22.15	9.625	12.61666667	6
NC308	23	12.9	12.35	6.1		9.625	13.68333333	5.4
NC308	23	12.9	13.24285714	5.4		9.625	12.61666667	6
NC308	23	12.9	13.24285714	5.4	22.15	9.625	13.68333333	5.4
NC308	23	12.9	13.24285714	5.4		9.625	12.61666667	5.4
NC308	23	12.9	13.24285714	5.4	22.15	9.625	12.61666667	5.4
NC308	23	12.9	13.24285714	5.4		9.625	13.68333333	6
NC308	23	12.9	13.24285714	5.4	22.15	9.625	13.68333333	6
NC308	23	12.9	13.24285714	5.4	22.15	9.625	12.61666667	6
NC308	23	12.9	13.24285714	5.4		9.625	13.68333333	5.4
NC308	22.46666667	7.633333333	13.24285714	6.1		9.625	12.61666667	6
NC308	22.46666667	7.633333333	13.24285714	6.1	22.15	9.625	13.68333333	5.4
NC308	22.46666667	7.633333333	13.24285714	6.1		9.625	12.61666667	5.4
NC308	22.46666667	7.633333333	13.24285714	6.1	22.15	9.625	12.61666667	5.4
NC308	22.46666667	7.633333333	13.24285714	6.1		9.625	13.68333333	6
NC308	22.46666667	7.633333333	13.24285714	6.1	22.15	9.625	13.68333333	6
NC308	22.46666667	7.633333333	13.24285714	6.1	22.15	9.625	12.61666667	6
NC308	22.46666667	7.633333333	13.24285714	6.1		9.625	13.68333333	5.4
NC308	22.46666667	12.9	13.24285714	6.1		9.625	12.61666667	6
NC308	22.46666667	12.9	13.24285714	6.1	22.15	9.625	13.68333333	5.4
NC308	22.46666667	12.9	13.24285714	6.1		9.625	12.61666667	5.4
NC308	22.46666667	12.9	13.24285714	6.1	22.15	9.625	12.61666667	5.4
NC308	22.46666667	12.9	13.24285714	6.1		9.625	13.68333333	6
NC308	22.46666667	12.9	13.24285714	6.1	22.15	9.625	13.68333333	6
NC308	22.46666667	12.9	13.24285714	6.1	22.15	9.625	12.61666667	6
NC308	22.46666667	12.9	13.24285714	6.1		9.625	13.68333333	5.4
NC308	22.46666667	7.633333333	13.24285714	5.4		9.625	12.61666667	6
NC308	22.46666667	7.633333333	13.24285714	5.4	22.15	9.625	13.68333333	5.4
NC308	22.46666667	7.633333333	13.24285714	5.4		9.625	12.61666667	5.4
NC308	22.46666667	7.633333333	13.24285714	5.4	22.15	9.625	12.61666667	5.4
NC308	22.46666667	7.633333333	13.24285714	5.4		9.625	13.68333333	6
NC308	22.46666667	7.633333333	13.24285714	5.4	22.15	9.625	13.68333333	6
NC308	22.46666667	7.633333333	13.24285714	5.4	22.15	9.625	12.61666667	6
NC308	22.46666667	7.633333333	13.24285714	5.4		9.625	13.68333333	5.4
NC308	23	7.633333333	13.24285714	5.4		9.625	12.61666667	6
NC308	23	7.633333333	13.24285714	5.4	22.15	9.625	13.68333333	5.4
NC308	23	7.633333333	13.24285714	5.4		9.625	12.61666667	5.4
NC308	23	7.633333333	13.24285714	5.4	22.15	9.625	12.61666667	5.4
NC308	23	7.633333333	13.24285714	5.4		9.625	13.68333333	6
NC308	23	7.633333333	13.24285714	5.4	22.15	9.625	13.68333333	6
NC308	23	7.633333333	13.24285714	5.4	22.15	9.625	12.61666667	6
NC308	23	7.633333333	13.24285714	5.4		9.625	13.68333333	5.4
NC312	20	16	13.83333333	6		12.6	13.2	4.8
NC312	20	16	13.83333333	6		12.6	13.2	6.2
NC312	20	16	13.83333333	6	26.3	12.6	13.2	6.2
NC312	20	16	13.83333333	6		12.6	14.06666667	4.8
NC312	20	16	13.83333333	6	26.3	12.6	14.06666667	4.8
NC312	20	16	13.83333333	6		12.6	14.06666667	6.2
NC312	20	16	13.83333333	6	26.3	12.6	14.06666667	6.2
NC312	20	16	13.83333333	6	26.3	12.6	13.2	4.8
NC312	20	16	14.55	6		12.6	13.2	4.8
NC312	20	16	14.55	6		12.6	13.2	6.2
NC312	20	16	14.55	6	26.3	12.6	13.2	6.2
NC312	20	16	14.55	6		12.6	14.06666667	4.8
NC312	20	16	14.55	6	26.3	12.6	14.06666667	4.8
NC312	20	16	14.55	6		12.6	14.06666667	6.2
NC312	20	16	14.55	6	26.3	12.6	14.06666667	6.2
NC312	20	16	14.55	6	26.3	12.6	13.2	4.8
NC312	20	12.825	13.83333333	6		12.6	13.2	4.8
NC312	20	12.825	13.83333333	6		12.6	13.2	6.2
NC312	20	12.825	13.83333333	6	26.3	12.6	13.2	6.2
NC312	20	12.825	13.83333333	6		12.6	14.06666667	4.8
NC312	20	12.825	13.83333333	6	26.3	12.6	14.06666667	4.8
NC312	20	12.825	13.83333333	6		12.6	14.06666667	6.2
NC312	20	12.825	13.83333333	6	26.3	12.6	14.06666667	6.2
NC312	20	12.825	13.83333333	6	26.3	12.6	13.2	4.8
NC312	21.625	12.825	14.55	6		12.6	13.2	4.8
NC312	21.625	12.825	14.55	6		12.6	13.2	6.2
NC312	21.625	12.825	14.55	6	26.3	12.6	13.2	6.2
NC312	21.625	12.825	14.55	6		12.6	14.06666667	4.8
NC312	21.625	12.825	14.55	6	26.3	12.6	14.06666667	4.8
NC312	21.625	12.825	14.55	6		12.6	14.06666667	6.2
NC312	21.625	12.825	14.55	6	26.3	12.6	14.06666667	6.2
NC312	21.625	12.825	14.55	6	26.3	12.6	13.2	4.8
NC312	21.625	12.825	13.83333333	6		12.6	13.2	4.8
NC312	21.625	12.825	13.83333333	6		12.6	13.2	6.2
NC312	21.625	12.825	13.83333333	6	26.3	12.6	13.2	6.2
NC312	21.625	12.825	13.83333333	6		12.6	14.06666667	4.8
NC312	21.625	12.825	13.83333333	6	26.3	12.6	14.06666667	4.8
NC312	21.625	12.825	13.83333333	6		12.6	14.06666667	6.2
NC312	21.625	12.825	13.83333333	6	26.3	12.6	14.06666667	6.2
NC312	21.625	12.825	13.83333333	6	26.3	12.6	13.2	4.8
NC312	21.625	16	14.55	6		12.6	13.2	4.8
NC312	21.625	16	14.55	6		12.6	13.2	6.2
NC312	21.625	16	14.55	6	26.3	12.6	13.2	6.2
NC312	21.625	16	14.55	6		12.6	14.06666667	4.8
NC312	21.625	16	14.55	6	26.3	12.6	14.06666667	4.8
NC312	21.625	16	14.55	6		12.6	14.06666667	6.2
NC312	21.625	16	14.55	6	26.3	12.6	14.06666667	6.2
NC312	21.625	16	14.55	6	26.3	12.6	13.2	4.8
NC312	20	12.825	14.55	6		12.6	13.2	4.8
NC312	20	12.825	14.55	6		12.6	13.2	6.2
NC312	20	12.825	14.55	6	26.3	12.6	13.2	6.2
NC312	20	12.825	14.55	6		12.6	14.06666667	4.8
NC312	20	12.825	14.55	6	26.3	12.6	14.06666667	4.8
NC312	20	12.825	14.55	6		12.6	14.06666667	6.2
NC312	20	12.825	14.55	6	26.3	12.6	14.06666667	6.2
NC312	20	12.825	14.55	6	26.3	12.6	13.2	4.8
NC312	21.625	16	13.83333333	6		12.6	13.2	4.8
NC312	21.625	16	13.83333333	6		12.6	13.2	6.2
NC312	21.625	16	13.83333333	6	26.3	12.6	13.2	6.2
NC312	21.625	16	13.83333333	6		12.6	14.06666667	4.8
NC312	21.625	16	13.83333333	6	26.3	12.6	14.06666667	4.8
NC312	21.625	16	13.83333333	6		12.6	14.06666667	6.2
NC312	21.625	16	13.83333333	6	26.3	12.6	14.06666667	6.2
NC312	21.625	16	13.83333333	6	26.3	12.6	13.2	4.8
NC318	15.15	4.7	12.16666667	3.9	16.675	6.775	11.05	4
NC318	15.15	4.7	12.16666667	3.9	16.92	6.775	12.11666667	3.1
NC318	15.15	4.7	12.16666667	3.9	16.92	5.58	11.05	4
NC318	15.15	4.7	12.16666667	3.9	16.675	6.775	11.05	3.1
NC318	15.15	4.7	12.16666667	3.9	16.92	6.775	12.11666667	4
NC318	15.15	4.7	12.16666667	3.9	16.675	6.775	12.11666667	4
NC318	15.15	4.7	12.16666667	3.9	16.92	5.58	11.05	3.1
NC318	15.15	4.7	12.16666667	3.9	16.92	5.58	12.11666667	4
NC318	15.15	4.7	12.16666667	3.9	16.92	5.58	12.11666667	3.1
NC318	15.15	4.7	12.16666667	3.9	16.675	5.58	11.05	3.1
NC318	15.15	4.7	12.16666667	3.9	16.675	5.58	12.11666667	4
NC318	15.15	4.7	12.16666667	3.9	16.675	5.58	12.11666667	3.1
NC318	15.15	4.7	12.16666667	3.9	16.675	6.775	12.11666667	3.1
NC318	15.15	4.7	12.16666667	3.9	16.675	5.58	11.05	4
NC318	15.15	4.7	12.16666667	3.9	16.92	6.775	11.05	4
NC318	15.15	4.7	12.16666667	3.9	16.92	6.775	11.05	3.1
NC318	15.15	9.375	12.16666667	4.1	16.675	6.775	11.05	4
NC318	15.15	9.375	12.16666667	4.1	16.92	6.775	12.11666667	3.1
NC318	15.15	9.375	12.16666667	4.1	16.92	5.58	11.05	4
NC318	15.15	9.375	12.16666667	4.1	16.675	6.775	11.05	3.1
NC318	15.15	9.375	12.16666667	4.1	16.92	6.775	12.11666667	4
NC318	15.15	9.375	12.16666667	4.1	16.675	6.775	12.11666667	4
NC318	15.15	9.375	12.16666667	4.1	16.92	5.58	11.05	3.1
NC318	15.15	9.375	12.16666667	4.1	16.92	5.58	12.11666667	4
NC318	15.15	9.375	12.16666667	4.1	16.92	5.58	12.11666667	3.1
NC318	15.15	9.375	12.16666667	4.1	16.675	5.58	11.05	3.1
NC318	15.15	9.375	12.16666667	4.1	16.675	5.58	12.11666667	4
NC318	15.15	9.375	12.16666667	4.1	16.675	5.58	12.11666667	3.1
NC318	15.15	9.375	12.16666667	4.1	16.675	6.775	12.11666667	3.1
NC318	15.15	9.375	12.16666667	4.1	16.675	5.58	11.05	4
NC318	15.15	9.375	12.16666667	4.1	16.92	6.775	11.05	4
NC318	15.15	9.375	12.16666667	4.1	16.92	6.775	11.05	3.1
NC318	15.15	4.7	12.16666667	4.1	16.675	6.775	11.05	4
NC318	15.15	4.7	12.16666667	4.1	16.92	6.775	12.11666667	3.1
NC318	15.15	4.7	12.16666667	4.1	16.92	5.58	11.05	4
NC318	15.15	4.7	12.16666667	4.1	16.675	6.775	11.05	3.1
NC318	15.15	4.7	12.16666667	4.1	16.92	6.775	12.11666667	4
NC318	15.15	4.7	12.16666667	4.1	16.675	6.775	12.11666667	4
NC318	15.15	4.7	12.16666667	4.1	16.92	5.58	11.05	3.1
NC318	15.15	4.7	12.16666667	4.1	16.92	5.58	12.11666667	4
NC318	15.15	4.7	12.16666667	4.1	16.92	5.58	12.11666667	3.1
NC318	15.15	4.7	12.16666667	4.1	16.675	5.58	11.05	3.1
NC318	15.15	4.7	12.16666667	4.1	16.675	5.58	12.11666667	4
NC318	15.15	4.7	12.16666667	4.1	16.675	5.58	12.11666667	3.1
NC318	15.15	4.7	12.16666667	4.1	16.675	6.775	12.11666667	3.1
NC318	15.15	4.7	12.16666667	4.1	16.675	5.58	11.05	4
NC318	15.15	4.7	12.16666667	4.1	16.92	6.775	11.05	4
NC318	15.15	4.7	12.16666667	4.1	16.92	6.775	11.05	3.1
NC318	15.15	9.375	12.23333333	3.9	16.675	6.775	11.05	4
NC318	15.15	9.375	12.23333333	3.9	16.92	6.775	12.11666667	3.1
NC318	15.15	9.375	12.23333333	3.9	16.92	5.58	11.05	4
NC318	15.15	9.375	12.23333333	3.9	16.675	6.775	11.05	3.1
NC318	15.15	9.375	12.23333333	3.9	16.92	6.775	12.11666667	4
NC318	15.15	9.375	12.23333333	3.9	16.675	6.775	12.11666667	4
NC318	15.15	9.375	12.23333333	3.9	16.92	5.58	11.05	3.1
NC318	15.15	9.375	12.23333333	3.9	16.92	5.58	12.11666667	4
NC318	15.15	9.375	12.23333333	3.9	16.92	5.58	12.11666667	3.1
NC318	15.15	9.375	12.23333333	3.9	16.675	5.58	11.05	3.1
NC318	15.15	9.375	12.23333333	3.9	16.675	5.58	12.11666667	4
NC318	15.15	9.375	12.23333333	3.9	16.675	5.58	12.11666667	3.1
NC318	15.15	9.375	12.23333333	3.9	16.675	6.775	12.11666667	3.1
NC318	15.15	9.375	12.23333333	3.9	16.675	5.58	11.05	4
NC318	15.15	9.375	12.23333333	3.9	16.92	6.775	11.05	4
NC318	15.15	9.375	12.23333333	3.9	16.92	6.775	11.05	3.1
NC318	15.66	4.7	12.23333333	3.9	16.675	6.775	11.05	4
NC318	15.66	4.7	12.23333333	3.9	16.92	6.775	12.11666667	3.1
NC318	15.66	4.7	12.23333333	3.9	16.92	5.58	11.05	4
NC318	15.66	4.7	12.23333333	3.9	16.675	6.775	11.05	3.1
NC318	15.66	4.7	12.23333333	3.9	16.92	6.775	12.11666667	4
NC318	15.66	4.7	12.23333333	3.9	16.675	6.775	12.11666667	4
NC318	15.66	4.7	12.23333333	3.9	16.92	5.58	11.05	3.1
NC318	15.66	4.7	12.23333333	3.9	16.92	5.58	12.11666667	4
NC318	15.66	4.7	12.23333333	3.9	16.92	5.58	12.11666667	3.1
NC318	15.66	4.7	12.23333333	3.9	16.675	5.58	11.05	3.1
NC318	15.66	4.7	12.23333333	3.9	16.675	5.58	12.11666667	4
NC318	15.66	4.7	12.23333333	3.9	16.675	5.58	12.11666667	3.1
NC318	15.66	4.7	12.23333333	3.9	16.675	6.775	12.11666667	3.1
NC318	15.66	4.7	12.23333333	3.9	16.675	5.58	11.05	4
NC318	15.66	4.7	12.23333333	3.9	16.92	6.775	11.05	4
NC318	15.66	4.7	12.23333333	3.9	16.92	6.775	11.05	3.1
NC318	15.15	9.375	12.16666667	3.9	16.675	6.775	11.05	4
NC318	15.15	9.375	12.16666667	3.9	16.92	6.775	12.11666667	3.1
NC318	15.15	9.375	12.16666667	3.9	16.92	5.58	11.05	4
NC318	15.15	9.375	12.16666667	3.9	16.675	6.775	11.05	3.1
NC318	15.15	9.375	12.16666667	3.9	16.92	6.775	12.11666667	4
NC318	15.15	9.375	12.16666667	3.9	16.675	6.775	12.11666667	4
NC318	15.15	9.375	12.16666667	3.9	16.92	5.58	11.05	3.1
NC318	15.15	9.375	12.16666667	3.9	16.92	5.58	12.11666667	4
NC318	15.15	9.375	12.16666667	3.9	16.92	5.58	12.11666667	3.1
NC318	15.15	9.375	12.16666667	3.9	16.675	5.58	11.05	3.1
NC318	15.15	9.375	12.16666667	3.9	16.675	5.58	12.11666667	4
NC318	15.15	9.375	12.16666667	3.9	16.675	5.58	12.11666667	3.1
NC318	15.15	9.375	12.16666667	3.9	16.675	6.775	12.11666667	3.1
NC318	15.15	9.375	12.16666667	3.9	16.675	5.58	11.05	4
NC318	15.15	9.375	12.16666667	3.9	16.92	6.775	11.05	4
NC318	15.15	9.375	12.16666667	3.9	16.92	6.775	11.05	3.1
NC318	15.66	9.375	12.23333333	3.9	16.675	6.775	11.05	4
NC318	15.66	9.375	12.23333333	3.9	16.92	6.775	12.11666667	3.1
NC318	15.66	9.375	12.23333333	3.9	16.92	5.58	11.05	4
NC318	15.66	9.375	12.23333333	3.9	16.675	6.775	11.05	3.1
NC318	15.66	9.375	12.23333333	3.9	16.92	6.775	12.11666667	4
NC318	15.66	9.375	12.23333333	3.9	16.675	6.775	12.11666667	4
NC318	15.66	9.375	12.23333333	3.9	16.92	5.58	11.05	3.1
NC318	15.66	9.375	12.23333333	3.9	16.92	5.58	12.11666667	4
NC318	15.66	9.375	12.23333333	3.9	16.92	5.58	12.11666667	3.1
NC318	15.66	9.375	12.23333333	3.9	16.675	5.58	11.05	3.1
NC318	15.66	9.375	12.23333333	3.9	16.675	5.58	12.11666667	4
NC318	15.66	9.375	12.23333333	3.9	16.675	5.58	12.11666667	3.1
NC318	15.66	9.375	12.23333333	3.9	16.675	6.775	12.11666667	3.1
NC318	15.66	9.375	12.23333333	3.9	16.675	5.58	11.05	4
NC318	15.66	9.375	12.23333333	3.9	16.92	6.775	11.05	4
NC318	15.66	9.375	12.23333333	3.9	16.92	6.775	11.05	3.1
NC318	15.66	9.375	12.23333333	4.1	16.675	6.775	11.05	4
NC318	15.66	9.375	12.23333333	4.1	16.92	6.775	12.11666667	3.1
NC318	15.66	9.375	12.23333333	4.1	16.92	5.58	11.05	4
NC318	15.66	9.375	12.23333333	4.1	16.675	6.775	11.05	3.1
NC318	15.66	9.375	12.23333333	4.1	16.92	6.775	12.11666667	4
NC318	15.66	9.375	12.23333333	4.1	16.675	6.775	12.11666667	4
NC318	15.66	9.375	12.23333333	4.1	16.92	5.58	11.05	3.1
NC318	15.66	9.375	12.23333333	4.1	16.92	5.58	12.11666667	4
NC318	15.66	9.375	12.23333333	4.1	16.92	5.58	12.11666667	3.1
NC318	15.66	9.375	12.23333333	4.1	16.675	5.58	11.05	3.1
NC318	15.66	9.375	12.23333333	4.1	16.675	5.58	12.11666667	4
NC318	15.66	9.375	12.23333333	4.1	16.675	5.58	12.11666667	3.1
NC318	15.66	9.375	12.23333333	4.1	16.675	6.775	12.11666667	3.1
NC318	15.66	9.375	12.23333333	4.1	16.675	5.58	11.05	4
NC318	15.66	9.375	12.23333333	4.1	16.92	6.775	11.05	4
NC318	15.66	9.375	12.23333333	4.1	16.92	6.775	11.05	3.1
NC318	15.15	9.375	12.23333333	4.1	16.675	6.775	11.05	4
NC318	15.15	9.375	12.23333333	4.1	16.92	6.775	12.11666667	3.1
NC318	15.15	9.375	12.23333333	4.1	16.92	5.58	11.05	4
NC318	15.15	9.375	12.23333333	4.1	16.675	6.775	11.05	3.1
NC318	15.15	9.375	12.23333333	4.1	16.92	6.775	12.11666667	4
NC318	15.15	9.375	12.23333333	4.1	16.675	6.775	12.11666667	4
NC318	15.15	9.375	12.23333333	4.1	16.92	5.58	11.05	3.1
NC318	15.15	9.375	12.23333333	4.1	16.92	5.58	12.11666667	4
NC318	15.15	9.375	12.23333333	4.1	16.92	5.58	12.11666667	3.1
NC318	15.15	9.375	12.23333333	4.1	16.675	5.58	11.05	3.1
NC318	15.15	9.375	12.23333333	4.1	16.675	5.58	12.11666667	4
NC318	15.15	9.375	12.23333333	4.1	16.675	5.58	12.11666667	3.1
NC318	15.15	9.375	12.23333333	4.1	16.675	6.775	12.11666667	3.1
NC318	15.15	9.375	12.23333333	4.1	16.675	5.58	11.05	4
NC318	15.15	9.375	12.23333333	4.1	16.92	6.775	11.05	4
NC318	15.15	9.375	12.23333333	4.1	16.92	6.775	11.05	3.1
NC318	15.66	4.7	12.16666667	4.1	16.675	6.775	11.05	4
NC318	15.66	4.7	12.16666667	4.1	16.92	6.775	12.11666667	3.1
NC318	15.66	4.7	12.16666667	4.1	16.92	5.58	11.05	4
NC318	15.66	4.7	12.16666667	4.1	16.675	6.775	11.05	3.1
NC318	15.66	4.7	12.16666667	4.1	16.92	6.775	12.11666667	4
NC318	15.66	4.7	12.16666667	4.1	16.675	6.775	12.11666667	4
NC318	15.66	4.7	12.16666667	4.1	16.92	5.58	11.05	3.1
